id	created_at	favourite_count	retweet_count	length
904172194737123328	1504402824	0	9057	77
904160894661296130	1504400130	139970	42284	136
904025340049285121	1504367811	109584	25898	140
903980484966752257	1504357117	78346	14865	140
903778130850131970	1504308872	62429	13297	144
903770196388831233	1504306980	99402	17083	132
903766326631698432	1504306058	94906	17791	34
903705867891204096	1504291643	78461	24621	140
903603043714957312	1504267128	97519	18317	143
903600265420578819	1504266466	69233	13745	113
903597166249246720	1504265727	75523	13886	140
903587428488839170	1504263405	135818	42766	130
903348312421670912	1504206395	121899	31577	110
903234878124249090	1504179350	0	7201	140
903067192756928512	1504139371	0	8518	140
903059975437733888	1504137650	100632	22938	144
903057301032108032	1504137013	0	10879	144
902978901223366656	1504118321	98506	26987	148
902889225061896196	1504096940	82980	14116	92
902885560552960000	1504096067	108590	28351	135
902881712010653697	1504095149	117743	24688	144
902875515534626817	1504093672	110202	28453	115
902563229968228353	1504019217	0	15195	43
902507855584092160	1504006015	79713	17149	136
902503724274331653	1504005030	142229	21944	22
902493977533968384	1504002706	0	7440	108
902491758235406346	1504002177	0	7437	140
902491685720076288	1504002160	0	5170	140
902157132270899200	1503922396	0	12680	135
902156761901264896	1503922307	0	12593	121
902156034348904450	1503922134	0	27091	140
902155972990382081	1503922119	0	30810	144
901942677461229569	1503871266	108981	22441	140
901816453736919040	1503841172	84281	15441	33
901814456505831424	1503840695	54764	11003	127
901804388649500672	1503838295	82201	19107	144
901802524981817344	1503837851	102719	26755	139
901797906046439426	1503836750	62705	13232	112
901795255086968833	1503836118	68073	12448	140
901791391130554370	1503835196	112416	22793	120
901782823522185218	1503833154	61690	10586	140
901777333513854976	1503831845	78898	14151	139
901772550405070848	1503830704	56272	14386	72
901579350662938624	1503784642	92744	18421	132
901531320052051971	1503773190	73629	16970	115
901411986302488576	1503744739	77478	14517	140
901407059547226112	1503743564	55985	11049	138
901404817008021505	1503743030	0	6845	140
901404488610787328	1503742952	0	4609	148
901404330024218624	1503742914	47456	8778	83
901403166658498560	1503742636	0	3666	144
901305065885114368	1503719247	51415	12065	139
901263061511794688	1503709233	147158	35136	139
901259509632573440	1503708386	138985	29231	132
901205593054162945	1503695531	103163	20900	140
901190479798312961	1503691928	65935	11520	138
901188228174184448	1503691391	61208	10681	139
901161964994539520	1503685129	52348	12864	144
901112569322237952	1503673353	39188	8495	130
901108572041433089	1503672400	59142	12739	144
901057864516734978	1503660310	62281	14331	139
901044579750825985	1503657143	69782	15693	140
901032475111116800	1503654257	72480	15839	140
901031532164468736	1503654032	85936	18416	140
901029770401546243	1503653612	67826	17651	137
901027651216969728	1503653106	0	5633	146
900921565868687360	1503627814	0	10201	148
900875799292776448	1503616902	60744	12337	139
900802642779267077	1503599460	55314	15424	139
900768072503623680	1503591218	56888	12557	148
900714982823821313	1503578561	106217	25205	144
900708110330978304	1503576922	76592	22354	139
900708017909506048	1503576900	54562	10906	140
900706146943717377	1503576454	69118	14760	140
900697580946034688	1503574412	0	26714	59
900695448465399809	1503573903	61741	13488	140
900694112940290049	1503573585	64715	18021	144
900521251768213505	1503532371	58913	12621	140
900488148194516992	1503524479	48962	11111	144
900435023517499392	1503511813	72247	17213	140
900354657133801474	1503492652	80147	19929	143
900352052068401154	1503492031	89839	19517	138
900346953120141312	1503490815	95171	20043	142
900251514324647936	1503468061	67811	16070	49
900236323893673984	1503464439	51138	11143	52
900229323801735168	1503462770	97221	27635	140
900225712522657792	1503461909	57553	13171	134
900150814081036288	1503444052	90144	20282	144
900133498723237888	1503439924	70073	16558	148
900086092107571200	1503428621	42024	8712	113
900074005205528578	1503425740	70868	16235	140
899945866991206400	1503395189	90066	15309	93
899841094761848832	1503370209	54049	13751	98
899833714363949056	1503368450	74377	15186	135
899828842075967489	1503367288	0	8094	98
899798313997926401	1503360010	42243	6141	78
899625157421039616	1503318726	85933	20489	88
899623926082535425	1503318432	75561	15867	133
899466340238491648	1503280861	85529	20866	148
899411254061694979	1503267727	128554	28606	133
899008521726861312	1503171709	156438	32678	138
899008381226299392	1503171675	140866	28711	148
898990321387925504	1503167369	82424	15041	72
898988632551370753	1503166967	122781	25255	95
898964640817983488	1503161246	105061	28010	137
898874064722427904	1503139651	85008	16008	134
898870621584596993	1503138831	117511	25103	140
898771262453026816	1503115141	93882	21451	98
898718902200418306	1503102658	62385	14778	125
898685249726578688	1503094634	69367	13814	138
898567378988015616	1503066532	57134	14148	140
898567142466928640	1503066475	0	12155	140
898567122665611268	1503066471	0	10256	139
898547379451740160	1503061764	86920	15977	140
898531481185689600	1503057973	142858	37292	140
898528795308642304	1503057333	97386	23265	140
898522732672933890	1503055887	111253	22459	144
898254409511129088	1502991914	108703	30164	134
898243270169563136	1502989258	219194	65135	144
898172999945392131	1502972505	111974	26852	133
898171544236687361	1502972158	135063	33807	140
898169407213645824	1502971648	133086	33961	140
898167282727366656	1502971142	65878	11766	117
898136462385979392	1502963793	85769	24061	139
898130328916824064	1502962331	127513	32790	138
898128290698989568	1502961845	70523	15147	140
898127175525728256	1502961579	79867	19967	144
898015350914138112	1502934918	63654	15588	138
897974118959783937	1502925088	50295	13759	135
897934811909636096	1502915716	57891	13677	129
897908198098706433	1502909371	44001	6359	70
897878175308546048	1502902213	0	12403	140
897869174323728385	1502900067	86360	19989	147
897834894822342656	1502891894	95595	17646	131
897833223501344769	1502891496	57323	9925	140
897799882802704385	1502883547	170555	52177	25
897784898865553409	1502879974	117596	27022	139
897783159038910466	1502879559	0	8321	139
897783045666766850	1502879532	0	5118	64
897782776468000768	1502879468	37466	7263	45
897781122658177024	1502879074	0	14486	148
897764432369070080	1502875094	51606	8932	133
897763049226084352	1502874765	69655	18057	137
897478270442143744	1502806868	110024	25071	136
897429670278385664	1502795281	60332	11313	62
897411536460886016	1502790958	0	8954	137
897411177583702016	1502790872	17302	7413	140
897405235924275200	1502789455	47337	7942	139
897294623000985601	1502763083	0	27044	140
897293484884979712	1502762812	120668	20484	139
897286242886463489	1502761085	0	9371	106
897224082625880064	1502746265	0	15536	140
897223558073602049	1502746140	127105	33569	135
897221868784168960	1502745737	62575	9336	71
897220584211439616	1502745431	69863	12697	138
897218560937922564	1502744949	65084	14389	148
897079051277537280	1502711687	93591	22451	140
897048688639574016	1502704448	96501	20348	130
897044700124909569	1502703497	59646	11404	145
897041646659014657	1502702769	68754	12258	87
896854760099336192	1502658212	0	7179	119
896854197114732544	1502658077	0	9989	130
896854071117787136	1502658047	0	11860	138
896707210503483393	1502623033	0	11340	152
896512981319790592	1502576725	110730	23319	138
896504109670567936	1502574610	126064	26465	144
896488914877165569	1502570987	67654	15395	139
896481262776360960	1502569163	112361	33526	137
896467135391596544	1502565795	68926	17553	136
896452967741747200	1502562417	32245	5240	65
896431205549318144	1502557228	59937	11355	147
896420822780444672	1502554753	193151	58803	144
896191069733265408	1502499976	48519	11076	132
896124861571112960	1502484190	70050	15662	144
896109655574708224	1502480565	51957	11870	103
896076107094474752	1502472566	51277	11069	129
895997989272961025	1502453942	0	18383	140
895970429734711298	1502447371	173915	59026	139
895966256813268994	1502446376	0	7460	133
895966080690257920	1502446334	0	8599	110
895965025931808768	1502446083	0	7432	119
895794792747216896	1502405496	78185	19847	98
895741164103639042	1502392710	86517	18182	132
895686351529672704	1502379641	121778	31051	146
895604995537678336	1502360245	0	11153	139
895603959565570048	1502359998	0	17257	76
895599179522650112	1502358858	104699	24732	147
895454893133234176	1502324457	0	6278	110
895454300607991809	1502324316	0	12034	136
895454206244655104	1502324294	0	24049	144
895398465290723329	1502311004	84375	23112	43
895347654431035393	1502298890	120972	31389	143
895254168570605568	1502276601	129730	29966	136
895252459152711680	1502276193	106159	25418	140
895244964904542208	1502274407	0	10426	144
895244450053726209	1502274284	0	4690	102
895244121241255936	1502274205	0	5276	96
895244004803194880	1502274178	0	6671	109
895243804013416449	1502274130	0	6730	129
895237369032519681	1502272596	0	9769	125
895091395379245056	1502237793	66443	12967	140
894984483291750401	1502212303	0	13449	78
894984126582972416	1502212218	109992	25508	140
894981661926068228	1502211630	84765	23874	137
894880193839497216	1502187438	109064	24154	144
894878812063846400	1502187109	71781	14623	128
894875690423726080	1502186365	0	6847	140
894875602045607936	1502186344	0	8814	110
894871302250668032	1502185319	0	7125	129
894661651760377856	1502135334	113922	29531	140
894659355324424192	1502134786	81167	17418	140
894653195112378368	1502133318	84311	20123	140
894620077634592769	1502125422	75654	15671	141
894528885701971970	1502103680	73613	17205	140
894526670836781056	1502103152	77536	19496	139
894525428236464128	1502102856	79360	20703	140
894521737534197762	1502101976	65878	13063	131
894518002795900928	1502101085	73376	17323	120
894515865802223616	1502100576	68803	14342	144
894514535062790144	1502100259	59161	11921	139
894512983384129536	1502099889	89606	19312	144
894508048844279809	1502098712	64401	13454	130
894368024765059073	1502065328	99368	20239	136
894367017054208001	1502065088	94214	22860	152
894328101949374465	1502055809	0	10746	140
894185208924262401	1502021741	112520	34054	49
893973466508079104	1501971258	83005	18209	136
893970139565129730	1501970465	51490	10429	41
893969438139191296	1501970297	102728	22195	139
893965986566733824	1501969474	108756	25507	135
893964041630212098	1501969011	86985	19809	136
893959535425146881	1501967936	0	19177	140
893957896190533632	1501967546	63027	14643	88
893864420539068417	1501945259	91004	23899	140
893791726896381952	1501927928	0	11103	117
893615145053716480	1501885827	0	19610	130
893614425067839488	1501885656	0	10589	140
893587008312016896	1501879119	49370	10113	143
893498883090907137	1501858108	63418	14273	143
893461771813564416	1501849260	0	9399	136
893461607275270144	1501849221	0	9577	140
893461264474804224	1501849139	0	12514	140
893461175278718976	1501849118	0	12215	139
893461105552609280	1501849101	0	57104	139
893452922427715584	1501847150	89208	19186	136
893420123641479168	1501839331	83613	17219	135
893418532809179136	1501838951	0	12686	75
893417795614121985	1501838776	74803	14825	143
893416615504748544	1501838494	59648	11154	123
893411790868160514	1501837344	116564	25919	143
893325503020642305	1501816771	67816	15762	139
893243147580473344	1501797136	63781	10692	136
893186623193718784	1501783660	48346	11738	140
893170489820151808	1501779813	69451	16197	140
893140445294940160	1501772650	43780	9460	126
893083735633129472	1501759129	91160	28877	144
893082107081244672	1501758741	100029	19661	143
893081237082001409	1501758534	81657	16410	139
893080287755849729	1501758307	0	7230	115
893079018605621248	1501758005	0	6629	97
892920397162848257	1501720186	135788	32527	140
892814520942460928	1501694944	77482	20154	133
892782712322437120	1501687360	55436	12356	83
892749228291874816	1501679377	81397	16767	144
892741272259133441	1501677480	51369	11495	143
892383242535481344	1501592119	138184	33480	137
892370324616089600	1501589039	78628	16838	140
892366646542782464	1501588162	105829	23162	138
892147656319004672	1501535951	120320	24995	31
891999166074847232	1501500548	0	7756	123
891998881009061888	1501500480	124859	30335	140
891996053611917312	1501499806	129339	35006	148
891623821702295552	1501411059	104834	24784	148
891442016294494209	1501367713	97615	23926	135
891440474132795392	1501367345	99809	26287	139
891437168798965761	1501366557	84060	18467	138
891397134662193152	1501357012	90769	21854	137
891343645529567232	1501344260	105237	22235	47
891334415347060736	1501342059	105736	29325	139
891332290474848257	1501341552	79147	19169	141
891263843908947969	1501325233	74320	18813	140
891261878005092353	1501324765	69308	17852	140
891260230876659713	1501324372	72123	17907	137
891259245106278400	1501324137	70848	17570	138
891257113565163520	1501323629	68595	18306	140
891253798500487168	1501322838	63763	18908	144
891087485111087104	1501283186	61962	15001	133
891040645581873152	1501272019	79692	15648	137
891039237319143424	1501271683	67519	14331	126
891038014314598400	1501271391	91341	24148	138
890971233159962624	1501255470	58109	13592	140
890968428370153472	1501254801	61581	13882	133
890935044474380288	1501246842	54617	10951	144
890931465885798400	1501245988	62440	14312	140
890820505330212864	1501219533	92050	26785	131
890764622852173826	1501206210	72082	13480	95
890705628716466176	1501192145	62970	13189	140
890687451156631555	1501187811	66492	12657	139
890650237060120576	1501178938	42620	7878	138
890642377131515904	1501177064	93221	19192	122
890568797941362690	1501159522	53933	12365	137
890566339462672385	1501158935	56870	13054	139
890554786755555329	1501156181	0	25553	130
890533442135502849	1501151092	92032	21199	138
890524387773997056	1501148933	54462	11735	97
890361489126805504	1501110095	90417	21149	140
890314337696579584	1501098854	49539	9970	134
890260758050856961	1501086079	129305	37593	81
890208319566229504	1501073577	73351	16811	117
890207082926022656	1501073282	63459	16164	137
890197095151546369	1501070901	139764	42316	140
890196164313833472	1501070679	135100	44461	138
890193981585444864	1501070158	124361	42231	140
890168183079960576	1501064008	58554	14470	121
890162144884514820	1501062568	75331	12545	122
890069204082151424	1501040409	54587	10404	89
890060370861334529	1501038303	60252	12013	140
889972487844491265	1501017350	51600	9201	131
889929412539543552	1501007080	66734	14406	140
889925142675062784	1501006062	26440	4577	126
889871789198802944	1500993342	50817	12426	84
889867842186649600	1500992401	59188	13885	140
889824817473605632	1500982143	68088	12111	88
889822411356602369	1500981569	57512	11956	140
889821674987761664	1500981394	69535	16452	143
889800510106107904	1500976347	90134	22278	133
889798407228989441	1500975846	81823	22507	88
889796918615920640	1500975491	69041	16266	144
889794300913045508	1500974867	63992	13725	130
889792764363276288	1500974501	71047	22564	144
889790429398528000	1500973944	70252	19835	145
889788202172780544	1500973413	57370	17053	130
889675644396867584	1500946577	61797	17214	139
889673743873843200	1500946124	54716	13205	137
889672374458646528	1500945798	58747	15312	139
889654862379589633	1500941622	71112	19584	144
889599425458327552	1500928405	42332	11636	140
889579795176181761	1500923725	45362	10568	114
889474780356915206	1500898687	82213	19597	124
889473486506385409	1500898379	79960	21125	139
889467610332528641	1500896978	87014	24825	144
889438168721874944	1500889959	99102	28334	139
889435104841523201	1500889228	115272	32790	139
889279880336166914	1500852220	82728	20236	140
889274373689028609	1500850907	88463	21925	132
889273320574783489	1500850656	69903	15422	139
889217183930351621	1500837272	131961	34966	128
889215815022727168	1500836945	86305	19894	138
888924192573235201	1500767417	109665	27036	146
888895687865380864	1500760621	55982	13227	144
888841724759597057	1500747755	72174	16599	137
888771440014749697	1500730998	45739	8482	125
888736256145985536	1500722610	82634	20214	140
888734848550043648	1500722274	84713	19421	139
888733031875346432	1500721841	57400	11083	140
888730468732067841	1500721230	108131	27116	148
888727293346156546	1500720473	86101	24782	129
888726438265966592	1500720269	103711	29426	140
888724194820857857	1500719734	71019	17314	140
888713231065391104	1500717120	72934	12050	139
888711488717934592	1500716705	68111	20417	140
888708453560184832	1500715981	72243	19021	138
888575966259314691	1500684393	118270	22737	112
888530948811366400	1500673660	69019	14896	135
888478670502932480	1500661196	40788	10157	140
888429879603191811	1500649564	58192	12935	140
888420461075476480	1500647318	56168	15473	143
888393378970439682	1500640861	41890	8966	68
888240051599134721	1500604305	58550	13821	146
888128621784838144	1500577738	120760	35197	135
888088029428150272	1500568060	59854	13069	132
887862941109940225	1500514395	83151	15606	134
887654816507408384	1500464774	74328	16115	144
887650824515661824	1500463822	91689	18477	136
887478019346051075	1500422623	0	11319	65
887477071160762369	1500422396	107131	27080	129
887475373981696000	1500421992	96384	26365	140
887302632687251456	1500380807	72975	19036	134
887299895803203584	1500380155	65984	15550	143
887280380423938048	1500375502	82992	18298	108
887279050263285761	1500375185	77498	16523	143
887134287350439936	1500340670	112622	28241	143
886950594220568576	1500296875	100686	20270	128
886743367815766021	1500247468	88363	15702	105
886742955251335168	1500247370	47403	7105	77
886691926233239556	1500235203	51162	7278	117
886635676787232768	1500221792	69016	15029	140
886588838902206464	1500210625	71614	14087	139
886544734788997125	1500200110	94717	23687	142
886541955311816705	1500199447	90530	19544	137
886538703547621376	1500198672	110842	19301	119
886534810575020032	1500197744	141182	37836	143
886421324637380609	1500170687	45518	7416	142
886321948275429381	1500146994	65399	11443	140
886319322154586112	1500146368	64325	15400	49
886283456644251652	1500137817	59874	13533	142
886262474277888002	1500132814	54401	6820	39
886261674029854721	1500132623	85714	18422	133
886259363412926464	1500132072	84238	16190	106
886058483392622592	1500084179	49994	7653	143
886036222308757504	1500078871	110832	23029	139
885992108565291008	1500068354	78048	18629	135
885988016912838656	1500067378	60379	10256	136
885865609971605508	1500038194	57449	9268	133
885858247277727746	1500036439	50235	9084	107
885856351557210112	1500035987	52237	10990	143
885817217455140864	1500026656	66614	14572	140
885773130723205120	1500016145	59521	11171	127
885772727315030020	1500016049	73377	15853	114
885772254017187840	1500015936	49360	9748	139
885770227514052608	1500015453	69180	13734	124
885769944482414593	1500015386	44819	8784	144
885579818875670528	1499970056	58013	12563	139
885570979975639040	1499967949	57127	11295	119
885481504780013568	1499946616	69648	14407	140
885410010167226370	1499929571	76313	13709	74
885278633014812673	1499898248	69507	21261	147
885275592681295872	1499897523	79677	23159	51
885274148012011520	1499897179	64510	15772	136
885266492765466625	1499895353	81419	14733	144
885232527656538113	1499887256	68719	17501	124
885131482397908992	1499863165	97833	20562	140
885128373441355777	1499862423	102585	25773	120
885109663217352704	1499857962	62010	15782	133
885092844511387654	1499853953	125428	29339	149
885086466061340674	1499852432	0	6425	134
885084555421634561	1499851976	115322	30802	124
885081181980590084	1499851172	118393	25315	138
885075206905188352	1499849747	0	7695	140
884931352201756672	1499815450	94514	17283	117
884758617282531329	1499774267	0	10848	140
884750055776948225	1499772225	126897	28414	22
884746435039768576	1499771362	119223	22482	102
884740553040175104	1499769960	107096	19778	74
884728971530829824	1499767198	95860	27931	140
884726279014100992	1499766556	0	13276	140
884726129910853634	1499766521	0	9886	106
884380352436985856	1499684081	0	15320	140
884380242936254464	1499684055	0	13658	140
884379751665848322	1499683938	0	18503	140
884378624660582405	1499683669	106543	26190	140
884374529660903424	1499682693	87149	18055	139
884363456849342464	1499680053	100667	22885	133
884361623514656769	1499679616	109814	29665	75
884360051808448512	1499679241	0	13244	130
884359576996511745	1499679128	0	9797	140
884359096689971201	1499679013	0	21344	140
884211874518192128	1499643913	89434	19498	144
884142582191849474	1499627392	98319	19912	89
884141905436696576	1499627231	108679	26289	138
884033889613828096	1499601478	96802	24541	49
884027201804488704	1499599883	81579	19450	139
884020939264073728	1499598390	87371	19964	139
884018776391503872	1499597875	77399	18630	142
884016887692234753	1499597424	81498	19792	148
884013689736769536	1499596662	96022	22455	139
884012097805406208	1499596282	82295	18669	140
884008221970763776	1499595358	80030	16819	136
883845492790235136	1499556561	86261	24009	58
883761448064864257	1499536523	96625	17961	141
883760134333378561	1499536210	91327	19155	143
883752778379792386	1499534456	84668	15167	106
883751888491098112	1499534244	97202	26528	61
883469033059864578	1499466806	83079	18402	135
883444736849305600	1499461013	67105	16170	102
883230130885324802	1499409847	134055	33570	139
883229754077392896	1499409757	94753	19054	135
883229270943911936	1499409642	116447	32879	115
883220875444715520	1499407640	74729	13165	129
883218784663818241	1499407142	126589	25627	132
883064346519187456	1499370321	115299	31619	140
883012994145280000	1499358078	131433	36987	137
882993144194838528	1499353345	89875	22574	140
882962893288882176	1499346133	84655	20072	136
882741809931309056	1499293422	74799	14477	140
882560030884716544	1499250083	100151	24183	138
882558219285131265	1499249651	126812	26487	140
882552631905988609	1499248319	93902	15954	111
882423634639425536	1499217563	201270	46493	54
882327018070790144	1499194528	159442	31122	96
882325456162361344	1499194156	135765	25050	137
882186896285282304	1499161120	114387	30407	62
882062572081512449	1499131479	113818	29806	139
882061157900718081	1499131142	145529	50114	140
882049782541414400	1499128430	0	18385	140
881983493533822976	1499112625	111576	24638	97
881979394373406720	1499111648	94260	19883	148
881976958556549120	1499111067	60409	9456	56
881960261263011841	1499107086	0	8928	144
881875263700783104	1499086821	120567	36377	112
881847676232503297	1499080244	128867	30925	143
881839523126272000	1499078300	72366	11772	41
881834692282109953	1499077148	84211	21984	111
881830110114009089	1499076056	68324	11189	54
881697281233354753	1499044387	102882	25664	148
881662619282702338	1499036123	133569	31443	134
881604490041995271	1499022264	108794	27940	137
881503147168071680	1498998102	590598	363907	42
881373634585079808	1498967224	127222	29776	140
881281755017355264	1498945318	194427	55385	100
